,ticker,Date,Open,High,Low,Close,Volume
21,AAPL,2019-09-18,55.26499938964844,55.712501525878906,54.86000061035156,55.692501068115234,101360000
22,AAPL,2019-09-19,55.502498626708984,55.939998626708984,55.092498779296875,55.2400016784668,88242400
23,AAPL,2019-09-20,55.345001220703125,55.63999938964844,54.36750030517578,54.432498931884766,221652400
24,AAPL,2019-09-23,54.73749923706055,54.959999084472656,54.412498474121094,54.68000030517578,76662000
25,AAPL,2019-09-24,55.25749969482422,55.622501373291016,54.29750061035156,54.41999816894531,124763200
26,AAPL,2019-09-25,54.63750076293945,55.375,54.28499984741211,55.25749969482422,87613600
27,AAPL,2019-09-26,55,55.23500061035156,54.70750045776367,54.97249984741211,75334000
28,AAPL,2019-09-27,55.1349983215332,55.2400016784668,54.31999969482422,54.70500183105469,101408000
29,AAPL,2019-09-30,55.224998474121094,56.14500045776367,55.1974983215332,55.99250030517578,103909600
30,AAPL,2019-10-01,56.26750183105469,57.05500030517578,56.04999923706055,56.147499084472656,139223200
31,AAPL,2019-10-02,55.76499938964844,55.89500045776367,54.48249816894531,54.7400016784668,138449200
32,AAPL,2019-10-03,54.60749816894531,55.2400016784668,53.782501220703125,55.20500183105469,114426000
33,AAPL,2019-10-04,56.40999984741211,56.872501373291016,55.97249984741211,56.752498626708984,138478800
34,AAPL,2019-10-07,56.567501068115234,57.48249816894531,56.459999084472656,56.76499938964844,122306000
35,AAPL,2019-10-08,56.45500183105469,57.01499938964844,56.08250045776367,56.099998474121094,111820000
36,AAPL,2019-10-09,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,74770400
37,AAPL,2019-10-10,56.98249816894531,57.61000061035156,56.82500076293945,57.522499084472656,113013600
38,AAPL,2019-10-11,58.23749923706055,59.40999984741211,58.07749938964844,59.0525016784668,166795600
39,AAPL,2019-10-14,58.724998474121094,59.532501220703125,58.66749954223633,58.967498779296875,96427600
40,AAPL,2019-10-15,59.09749984741211,59.412498474121094,58.720001220703125,58.83000183105469,87360000
41,AAPL,2019-10-16,58.342498779296875,58.810001373291016,58.29999923706055,58.592498779296875,73903200
42,AAPL,2019-10-17,58.772499084472656,59.037498474121094,58.380001068115234,58.81999969482422,67585200
43,AAPL,2019-10-18,58.647499084472656,59.39500045776367,58.5724983215332,59.102500915527344,97433600
44,AAPL,2019-10-21,59.380001068115234,60.247501373291016,59.33000183105469,60.127498626708984,87247200
45,AAPL,2019-10-22,60.290000915527344,60.54999923706055,59.904998779296875,59.9900016784668,82293600
46,AAPL,2019-10-23,60.525001525878906,60.810001373291016,60.30500030517578,60.79499816894531,75828800
47,AAPL,2019-10-24,61.127498626708984,61.20000076293945,60.45249938964844,60.89500045776367,69275200
48,AAPL,2019-10-25,60.790000915527344,61.682498931884766,60.720001220703125,61.64500045776367,73477200
49,AAPL,2019-10-28,61.85499954223633,62.3125,61.68000030517578,62.26250076293945,96572800
50,AAPL,2019-10-29,62.24250030517578,62.4375,60.64250183105469,60.8224983215332,142839600
51,AAPL,2019-10-30,61.189998626708984,61.32500076293945,60.3025016784668,60.814998626708984,124522000
52,AAPL,2019-10-31,61.810001373291016,62.29249954223633,59.314998626708984,62.189998626708984,139162000
53,AAPL,2019-11-01,62.3849983215332,63.98249816894531,62.290000915527344,63.95500183105469,151125200
54,AAPL,2019-11-04,64.3324966430664,64.4625015258789,63.845001220703125,64.375,103272000
55,AAPL,2019-11-05,64.26249694824219,64.54750061035156,64.08000183105469,64.28250122070312,79897600
56,AAPL,2019-11-06,64.19249725341797,64.37249755859375,63.842498779296875,64.30999755859375,75864400
57,AAPL,2019-11-07,64.68499755859375,65.0875015258789,64.52749633789062,64.85749816894531,94940400
58,AAPL,2019-11-08,64.67250061035156,65.11000061035156,64.2125015258789,65.03500366210938,69986400
59,AAPL,2019-11-11,64.57499694824219,65.61750030517578,64.56999969482422,65.55000305175781,81821200
60,AAPL,2019-11-12,65.38749694824219,65.69750213623047,65.2300033569336,65.48999786376953,87388800
61,AAPL,2019-11-13,65.28250122070312,66.19499969482422,65.26750183105469,66.11750030517578,102734400
62,AAPL,2019-11-14,65.9375,66.22000122070312,65.5250015258789,65.66000366210938,89182800
63,AAPL,2019-11-15,65.91999816894531,66.44499969482422,65.75250244140625,66.44000244140625,100206400
64,AAPL,2019-11-18,66.44999694824219,66.85749816894531,66.05750274658203,66.7750015258789,86703200
65,AAPL,2019-11-19,66.9749984741211,67,66.34750366210938,66.57250213623047,76167200
66,AAPL,2019-11-20,66.38500213623047,66.5199966430664,65.0999984741211,65.79750061035156,106234400
67,AAPL,2019-11-21,65.92250061035156,66.00250244140625,65.29499816894531,65.50250244140625,121395200
68,AAPL,2019-11-22,65.64749908447266,65.79499816894531,65.20999908447266,65.44499969482422,65325200
69,AAPL,2019-11-25,65.67749786376953,66.61000061035156,65.62999725341797,66.59249877929688,84020400
70,AAPL,2019-11-26,66.73500061035156,66.79000091552734,65.625,66.07250213623047,105207600
71,AAPL,2019-11-27,66.3949966430664,66.99500274658203,66.32749938964844,66.95999908447266,65235600
72,AAPL,2019-11-29,66.6500015258789,67,66.4749984741211,66.8125,46617600
73,AAPL,2019-12-02,66.81749725341797,67.0625,65.86250305175781,66.04000091552734,94487200
74,AAPL,2019-12-03,64.57749938964844,64.88249969482422,64.07250213623047,64.86250305175781,114430400
75,AAPL,2019-12-04,65.26750183105469,65.82749938964844,65.16999816894531,65.43499755859375,67181600
76,AAPL,2019-12-05,65.94750213623047,66.47250366210938,65.68250274658203,66.3949966430664,74424400
77,AAPL,2019-12-06,66.87000274658203,67.75,66.82499694824219,67.67749786376953,106075600
78,AAPL,2019-12-09,67.5,67.69999694824219,66.22750091552734,66.7300033569336,128042400
79,AAPL,2019-12-10,67.1500015258789,67.51750183105469,66.46499633789062,67.12000274658203,90420400
80,AAPL,2019-12-11,67.20249938964844,67.7750015258789,67.125,67.69249725341797,78756800
81,AAPL,2019-12-12,66.94499969482422,68.13999938964844,66.83000183105469,67.86499786376953,137310400
82,AAPL,2019-12-13,67.86499786376953,68.82499694824219,67.73249816894531,68.7874984741211,133587600
83,AAPL,2019-12-16,69.25,70.19750213623047,69.24500274658203,69.96499633789062,128186000
84,AAPL,2019-12-17,69.89250183105469,70.44249725341797,69.69999694824219,70.10250091552734,114158400
85,AAPL,2019-12-18,69.94999694824219,70.4749984741211,69.77999877929688,69.93499755859375,116028400
86,AAPL,2019-12-19,69.875,70.29499816894531,69.73750305175781,70.00499725341797,98369200
87,AAPL,2019-12-20,70.55750274658203,70.6624984741211,69.63999938964844,69.86000061035156,275978000
88,AAPL,2019-12-23,70.13249969482422,71.0625,70.09249877929688,71,98572000
89,AAPL,2019-12-24,71.17250061035156,71.22250366210938,70.7300033569336,71.06749725341797,48478800
90,AAPL,2019-12-26,71.20500183105469,72.49500274658203,71.17500305175781,72.47750091552734,93121200
91,AAPL,2019-12-27,72.77999877929688,73.49250030517578,72.02999877929688,72.44999694824219,146266000
92,AAPL,2019-12-30,72.36499786376953,73.17250061035156,71.30500030517578,72.87999725341797,144114400
93,AAPL,2019-12-31,72.48249816894531,73.41999816894531,72.37999725341797,73.4124984741211,100805600
94,AAPL,2020-01-02,74.05999755859375,75.1500015258789,73.79750061035156,75.0875015258789,135480400
95,AAPL,2020-01-03,74.2874984741211,75.1449966430664,74.125,74.35749816894531,146322800
96,AAPL,2020-01-06,73.44750213623047,74.98999786376953,73.1875,74.94999694824219,118387200
97,AAPL,2020-01-07,74.95999908447266,75.2249984741211,74.37000274658203,74.59750366210938,108872000
98,AAPL,2020-01-08,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,132079200
99,AAPL,2020-01-09,76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,170108400
100,AAPL,2020-01-10,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,140644800
101,AAPL,2020-01-13,77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,121532000
102,AAPL,2020-01-14,79.17500305175781,79.39250183105469,78.0425033569336,78.16999816894531,161954400
103,AAPL,2020-01-15,77.9625015258789,78.875,77.38749694824219,77.83499908447266,121923600
104,AAPL,2020-01-16,78.39749908447266,78.92500305175781,78.02249908447266,78.80999755859375,108829200
105,AAPL,2020-01-17,79.06749725341797,79.68499755859375,78.75,79.68250274658203,137816400
106,AAPL,2020-01-21,79.29750061035156,79.75499725341797,79,79.14250183105469,110843200
107,AAPL,2020-01-22,79.6449966430664,79.99749755859375,79.32749938964844,79.42500305175781,101832400
108,AAPL,2020-01-23,79.4800033569336,79.88999938964844,78.9124984741211,79.80750274658203,104472000
109,AAPL,2020-01-24,80.0625,80.8324966430664,79.37999725341797,79.57749938964844,146537600
110,AAPL,2020-01-27,77.51499938964844,77.94249725341797,76.22000122070312,77.23750305175781,161940000
111,AAPL,2020-01-28,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,162234000
112,AAPL,2020-01-29,81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,216229200
113,AAPL,2020-01-30,80.13500213623047,81.02249908447266,79.6875,80.96749877929688,126743200
114,AAPL,2020-01-31,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,199588400
115,AAPL,2020-02-03,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,173788400
116,AAPL,2020-02-04,78.82749938964844,79.91000366210938,78.40750122070312,79.7125015258789,136616400
117,AAPL,2020-02-05,80.87999725341797,81.19000244140625,79.73750305175781,80.36250305175781,118826800
118,AAPL,2020-02-06,80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,105425600
119,AAPL,2020-02-07,80.59249877929688,80.8499984741211,79.5,80.00749969482422,117684000
120,AAPL,2020-02-10,78.54499816894531,80.38749694824219,78.4625015258789,80.38749694824219,109348800
121,AAPL,2020-02-11,80.9000015258789,80.9749984741211,79.67749786376953,79.90249633789062,94323200
122,AAPL,2020-02-12,80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,113730400
123,AAPL,2020-02-13,81.04750061035156,81.55500030517578,80.8375015258789,81.21749877929688,94747600
124,AAPL,2020-02-14,81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,80113600
125,AAPL,2020-02-18,78.83999633789062,79.9375,78.65249633789062,79.75,152531200
126,AAPL,2020-02-19,80,81.14250183105469,80,80.90499877929688,93984000
127,AAPL,2020-02-20,80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,100566000
128,AAPL,2020-02-21,79.65499877929688,80.11250305175781,77.625,78.26249694824219,129554000
129,AAPL,2020-02-24,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,222195200
130,AAPL,2020-02-25,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,230673600
131,AAPL,2020-02-26,71.63249969482422,74.47000122070312,71.625,73.1624984741211,198054800
132,AAPL,2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,320605600
133,AAPL,2020-02-28,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,426510000
134,AAPL,2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,341397200
135,AAPL,2020-03-03,75.9175033569336,76,71.44999694824219,72.33000183105469,319475600
136,AAPL,2020-03-04,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,219178400
137,AAPL,2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,187572800
138,AAPL,2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,226176800
139,AAPL,2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,286744800
140,AAPL,2020-03-10,69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,285290000
141,AAPL,2020-03-11,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,255598800
142,AAPL,2020-03-12,63.98500061035156,67.5,62,62.057498931884766,418474000
143,AAPL,2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,370732000
144,AAPL,2020-03-16,60.48749923706055,64.7699966430664,60,60.5525016784668,322423600
145,AAPL,2020-03-17,61.877498626708984,64.40249633789062,59.599998474121094,63.21500015258789,324056000
146,AAPL,2020-03-18,59.942501068115234,62.5,59.279998779296875,61.66749954223633,300233600
147,AAPL,2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,271857200
148,AAPL,2020-03-20,61.79499816894531,62.95750045776367,57,57.310001373291016,401693200
149,AAPL,2020-03-23,57.02000045776367,57.125,53.15250015258789,56.092498779296875,336752800
150,AAPL,2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,287531200
151,AAPL,2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,303602000
152,AAPL,2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,252087200
153,AAPL,2020-03-27,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,204216800
154,AAPL,2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,167976400
155,AAPL,2020-03-31,63.900001525878906,65.62249755859375,63,63.5724983215332,197002000
156,AAPL,2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,176218400
157,AAPL,2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,165934000
158,AAPL,2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,129880000
159,AAPL,2020-04-06,62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,201820400
160,AAPL,2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,202887200
161,AAPL,2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,168895200
162,AAPL,2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,161834800
163,AAPL,2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,131022800
164,AAPL,2020-04-14,70,72.0625,69.51249694824219,71.76249694824219,194994800
165,AAPL,2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,131154400
166,AAPL,2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,157125200
167,AAPL,2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,215250000
168,AAPL,2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,130015200
169,AAPL,2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,180991600
170,AAPL,2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,116862400
171,AAPL,2020-04-23,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,124814400
172,AAPL,2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,126161200
173,AAPL,2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,117087600
174,AAPL,2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,112004800
175,AAPL,2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,137280800
176,AAPL,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,183064000
177,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,240616800
178,AAPL,2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,133568000
179,AAPL,2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,147751200
180,AAPL,2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,142333600
181,AAPL,2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,115215200
182,AAPL,2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,133838400
183,AAPL,2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,145946400
184,AAPL,2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,162301200
185,AAPL,2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,200622400
186,AAPL,2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,158929200
187,AAPL,2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,166348400
188,AAPL,2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,135178400
189,AAPL,2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,101729600
190,AAPL,2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,111504800
191,AAPL,2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,102688800
192,AAPL,2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,81803200
193,AAPL,2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,125522000
194,AAPL,2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,112945200
195,AAPL,2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,133560800
196,AAPL,2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,153532400
197,AAPL,2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,80791200
198,AAPL,2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,87642800
199,AAPL,2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,104491200
200,AAPL,2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,87560400
201,AAPL,2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,137250400
202,AAPL,2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,95654400
203,AAPL,2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,147712400
204,AAPL,2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,166651600
205,AAPL,2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,201662400
206,AAPL,2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,200146000
207,AAPL,2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,138808800
208,AAPL,2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,165428800
209,AAPL,2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,114406400
210,AAPL,2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,96820400
211,AAPL,2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,264476000
212,AAPL,2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,135445200
213,AAPL,2020-06-23,91,93.09500122070312,90.56749725341797,91.63249969482422,212155600
214,AAPL,2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,192623200
215,AAPL,2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,137522400
216,AAPL,2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,205256800
217,AAPL,2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,130646000
218,AAPL,2020-06-30,90.0199966430664,91.49500274658203,90,91.19999694824219,140223200
219,AAPL,2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,110737200
220,AAPL,2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,114041600
221,AAPL,2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,118655600
222,AAPL,2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,112424400
223,AAPL,2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,117092000
224,AAPL,2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,125642800
225,AAPL,2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,90257200
226,AAPL,2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,191649200
227,AAPL,2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,170989200
228,AAPL,2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,153198000
229,AAPL,2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,110577600
230,AAPL,2020-07-17,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,92186800
231,AAPL,2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894531,90318000
232,AAPL,2020-07-21,99.17250061035156,99.25,96.74250030517578,97,103433200
233,AAPL,2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,89001600
234,AAPL,2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,197004400
235,AAPL,2020-07-24,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,185438800
236,AAPL,2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,121214000
237,AAPL,2020-07-28,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,103625600
238,AAPL,2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,90329200
239,AAPL,2020-07-30,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,158130000
240,AAPL,2020-07-31,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,374336800
241,AAPL,2020-08-03,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,308151200
242,AAPL,2020-08-04,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,173071600
243,AAPL,2020-08-05,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,121776800
244,AAPL,2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,202428800
245,AAPL,2020-08-07,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,198045600
246,AAPL,2020-08-10,112.5999984741211,113.7750015258789,110,112.72750091552734,212403600
247,AAPL,2020-08-11,111.97000122070312,112.48249816894531,109.10749816894531,109.375,187902400
248,AAPL,2020-08-12,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,165598000
249,AAPL,2020-08-13,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,210082000
250,AAPL,2020-08-14,114.83000183105469,115,113.04499816894531,114.90750122070312,165565200
251,AAPL,2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,119561600
252,AAPL,2020-08-18,114.35250091552734,116,114.00749969482422,115.5625,105633600
253,AAPL,2020-08-19,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,145538000
254,AAPL,2020-08-20,115.75,118.39250183105469,115.73249816894531,118.2750015258789,126907200
255,AAPL,2020-08-21,119.26249694824219,124.86750030517578,119.25,124.37000274658203,338054800
256,AAPL,2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,345937600
257,AAPL,2020-08-25,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,211495600
258,AAPL,2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,163022400
259,AAPL,2020-08-27,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,155552400
260,AAPL,2020-08-28,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,187630000
261,AAPL,2020-08-31,127.58000183105469,131,126,129.0399932861328,225702700
262,AAPL,2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,151948100
263,AAPL,2020-09-02,137.58999633789062,137.97999572753906,127,131.39999389648438,200119000
264,AAPL,2020-09-03,126.91000366210938,128.83999633789062,120.5,120.87999725341797,257599600
265,AAPL,2020-09-04,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,332607200
266,AAPL,2020-09-08,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,231366600
267,AAPL,2020-09-09,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,176940500
268,AAPL,2020-09-10,120.36000061035156,120.5,112.5,113.48999786376953,182274400
269,AAPL,2020-09-11,114.56999969482422,115.2300033569336,110,112,180860300
270,AAPL,2020-09-14,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,140150100
271,AAPL,2020-09-15,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,184642000
272,AAPL,2020-09-16,115.2300033569336,116,112.04000091552734,112.12999725341797,154679000
273,AAPL,2020-09-17,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,178011000
274,AAPL,2020-09-18,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,287104900
275,AAPL,2020-09-21,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,195713800
276,AAPL,2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,183055400
277,AAPL,2020-09-23,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,150718700
278,AAPL,2020-09-24,105.16999816894531,110.25,105,108.22000122070312,167743300
279,AAPL,2020-09-25,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,149981400
280,AAPL,2020-09-28,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,137672400
281,AAPL,2020-09-29,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,99382200
282,AAPL,2020-09-30,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,142675200
283,AAPL,2020-10-01,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,116120400
284,AAPL,2020-10-02,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,144712000
285,AAPL,2020-10-05,113.91000366210938,116.6500015258789,113.55000305175781,116.5,106243800
286,AAPL,2020-10-06,115.69999694824219,116.12000274658203,112.25,113.16000366210938,161498200
287,AAPL,2020-10-07,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,96849000
